,itemname,content,region,price
4776,아이패드 프로 3세대 11' 64gb Wifi 팝니다.,"모델 : 아이패드 프로 3세대 11인치 64gb Wifi
구입일 : 2019년 2월
색상 : 스페이스 그레이
강화유리 액정필름 부착
배터리 효율 93%

거의 동영상 보는 용으로 밖에 쓰지 않아서 사진에서 보시는 것과 같이 스크래치 없습니다. 

충전 케이블, 충전 어댑터, 아이패드 세 가지 구성으로 사진에서 보시는 것처럼 풀박스로 있습니다.",대전 대덕구 석봉동,"650,000원"
4777,아이패드 미니5 WIFI 64기가 풀박스 판매,"1년 반정도 된 제품입니다
사용하지 않아 판매합니다 초기화 다 시켜뒀습니다
충전기는 있지만 선이 없습니다

보호필름 붙여져있고 항상 케이스를 씌워놨기때문에 큰기스나 오염은 없습니다
고무케이스 하나랑 일반 플라스틱 케이스 하나 같이 드립니다",경남 창원시 성산구 귀현동,"310,000원"
4778,아이패드 프로3세대256 wifi 스그,"iPad Pro 3세대 11형 (스페이스 그레이) 256기가, wifi
1년 6개월 정도 사용 했고, 인터넷 강의 유튜브 넷플 보는 용도로 사용 했어요, 케이스 끼우고 사용 했는데 오른쪽 측면에 작은 스크래치2군대 정도 있구요, 풀박스 (박스, 기기 정품케븡, 충전기) 종이질감 보호필름 부착되어있어요. 
사용한 핑크샌드 케이스도 원하시면 같이 드려요. 
보증기간은 만료이고, 배터리 성능 94프로입니다.",울산 동구 화정동,"730,000원"
4779,아이패드 프로 3세대 12.9 256gb,"와이파이 버전입니다.
찍힘과 잔기스 없는 깨끗한 상태의 아이패드 입니다.
현장에서 기기 상태 확인 가능하십니다.

구성은 박스 충전기 usb포함 풀셋이며 케이스 포함입니다.",경기도 구리시 수택1동,"930,000원"
4780,아이패드+애플펜슬,"상태 최상
박스 다 있어요
충전기까지 다드립니당
집에서만 사용했고
사진 그대로 구매내역 캡쳐해논거예요
애플펜슬까지 다 해서 56 쿨거래 
궁금한거 여쭤보셔도 돼요 
 서로 좋은 거래 원해용ㅎ",경기도 화성시 동탄3동,"560,000원"
4781,아이패드6세대 128기가 WiFi,"아이패드6세대 128기가 —(정말깨끗이사용함)
Battery: 98%
Very neat and clean
Excellent performance 
No box...",경기도 수원시 장안구 율천동,"345,000원"
4782,아이패드 8세대 wife 128기가 새제품,"박스비닐만 제거하고 아이패드는 비닐제거 안한 
새제품입니다",대전 서구 둔산1동,"520,000원"
4783,아이패드 에어3 64g wifi 애플케어플러스 포함,"작년 3월에 구매해서 공부 용도로 사용했습니다 
구매 후 바로 필름 끼고 사용해서 상태 매우 좋고 
애케플 기한도 10개월이나 남았습니다. 

박스. 충전기. 개인 구매한 케이스도 물론 드립니다. 

빨리 처분하고 싶어서 저렴하게 판매합니다.",경기도 하남시 덕풍동,"420,000원"
4784,아이패드프로 4 12.9 lte 팝니다.,"아이패드프로4 12.9 lte 128G 팝니다. 
디스플레이 강화유리 카메라 보호 필름 붙여 놔서 기스하나 없이 완벽합니다. 

케이스는 그냥 드립니다. 
109만원. 미금역 양재역 광화문역 직거래 합니다. 
펜슬은 안팝니다.  

절충가능합니다. 

문자 주세요.",경기도 용인시 수지구 고기동,"1,090,000원"
4785,아이패드 프로 4세대 12.9 512GB WIFI 모델 팔아요,"카페에서 맥북 서브모니터로 쓰려고 작년 8월에 구입했구요
코로나 길어지면서 카페도 못가고 거의 집에 놓고 쓰지도 않았습니다(배터리성능 100%
사이클수 45회.. 집엔 모니터가 있으니..)
스마트폴리오 케이스도 같이 드립니다
액정에 안좋다고 해서 필름은 안붙인상태입니다.
색상은 스페이스 그레이입니다
no 펜슬 no 애플케어에요",서울 서초구 잠원동,"1,150,000원"
4786,라이노 케이스 (클리어쉴드 투명) 아이패드 4세대 프로 11인치,"아이패드 11프로 4세대 11인치용 케이스 입니다
연보라색, 깨끗함",대전 중구 사정동,"18,000원"
4787,아이패드용 펜슬 ESR  신형 미개봉 새상품 팝니다.,"아이패드용 펜슬 ESR  신형 미개봉 새상품 팝니다.

색상은 블랙입니다.

판매가격은 3만원입니다.

애플펜슬 1세대 와 2세데 작동하는 아이패드에서 모두 사용 가능합니다.

구성품은 펜슬, 케이블, 여분 펜촉 이 안에 있습니다.",인천 부평구 삼산동,"30,000원"
4788,라이노 아이패드 에어 4 케이스 + 강화유리 팔아요,"기종을 잘못보고 샀어요...............
깨끗하게 사용했어요..",대구 수성구 수성동1가,"14,500원"
4789,풀박 아이패드 7세대 128GB 급처,"항상 케이스 끼고 다녀서 기스 하나 없습니다.
지금 종이 필름 붙여져 있는 상황이고 와이파이 128G입니다.
종이필름 뜯으시면 완전 새거예요.

싹다 초기화 하고 드려요.
투명케이스도 드립니다.


쿨거래 시 380000원에 드려요.
신기동까지 오시면 360000원에 드립니다.
배터리 성능은 43입니다. 낮은 게 걸리시면 330000원에 해드릴겠습니다. ㅠㅠ
에눌 반품 교환 환불 안 됩니다.",전남 여수시 신기동,"400,000원"
4790,풀박 아이패드 7세대 32기가(wifi)+애플펜슬 1세대,"아이패드 7세대 32기가 와이파이와 애플펜슬 1세대 입니다!(둘다 풀박)

아이패드는 2020년 3월에 구매했고 온라인 강의와 노트 필기로 사용했었습니당~ 강화유리가 현재 붙여져있고 계속 케이스를 끼고 사용해서 외관에 흠집은 없습니다!! 상태 정말 좋아요~

애플펜슬은 2020년 11월에 구매했습니당! 사놓고 얼마 쓰지 않아서 배터리는 많이 닳지 않았을 것 같습니다💜 A/S받으려면 영수증이 필요하다해서 영수증까지 함께 보관중이에용~

살때 받았던 케이스까지 함께 드리구요,, 당연히 충전기와 박스까지 다 드립니당😊",제주 제주시 애월읍,"430,000원"
4791,아이패드 프로 4세대 11형 256GB WiFi 팝니다.,"아이패드 프로 4세대 11형 256GB WiFi 모델 팝니다.
색상은 스페이스 그레이이고, 애플케어는 안되어
있습니다.
작년 4월에 구매했고, 주로 넷플릭스 등 영상 시청용으로 사용했습니다.
액정보호필름과 북커버 케이스에 장착해 사용해서
상태는 아주 양호합니다.
구성은 아이패드 본체 및 박스 구성 일체와
북커버 케이스로 되어 있습니다.
가격은 78만원이고, 동탄예당마을롯데캐슬 직거래 희망합니다.",경기도 화성시 동탄1동,"780,000원"
4792,민트급 아이패드 프로 4세대 11인치 1테라,"구입가격 1,749,000
색상 스페이스 그레이
용량 1테라

21년 3월 중동 일렉트로마트 애플샵에서 구매했구요. 
맥미니, 맥북, 아이폰,이랑 함께 구매했는데 패드가 사용빈도가 너무 떨어져서 판매합니다. 
기스 없는 상태 최상이며 
정품 케이스 90,000
펜슬 2세대 120,000
일괄 네고 없이 1,650,000
판매 합니다 

상태와 사용횟수에 비해 싸다고 자부합니다
사용횟수 10회 미만입니다",부산 해운대구 중제2동,"1,440,000원"
4793,아이패드 에어3 + 애플펜슬 팝니다,아이패드 에어3 64기가 와이파이 제품과 애플펜슬 1세대 제품 팝니다. 각각 케이스와 필름 부착 후 사용해서 생활기스나 각종 하자는 일절 없고 배터리도 현재 100프로로 확인됐습니다. 구성품은 박스는 다 있지만 펜슬은 촉을 하나 사용해서 충전 커넥터만 있는 상태고 아이패드는 충전기를 분실해서 원래의 충전기보다 와트 낮은 일반 애플 충전기로 넣어서 보내드리겠습니다. 연락 많이 부탁드립니다!,경남 진주시 금산면,"530,000원"
4794,아이패드프로 10.5 애플워치 파라요~,프로 30  워치 10 입미다~,경기도 용인시 처인구 모현읍,"300,000원"
4795,ESR 아이패드 프로 11인치 투명 케이스,"미사용 입니다 
알리 esr 직구로 샀는데 쓰지않고 기억에서 사라졌다가 팔게 되었습니다 
투명 클리어케이스 이고 네이버 최저가 18000정도 하는거 같습니다",경기도 성남시 중원구 중앙동,"10,000원"
4796,아이패드 미니2 wifi 16gb + 키보드 + 파우치,"깨끗하게 사용해서 찍힘 흠집 없습니다
앞뒤로 필름 붙어있는 상태구요 박스에 충전기도 같이 
있습니다
파우치는 청록색이에요",대구 수성구 시지동,"140,000원"
4797,아이패드 프로 12.9 정품 가죽슬리브,"전에 선물받고 시착한뒤 외부로 가지고 나갈일이 없어 
사용하지않아 봉제선 부위 늘어나지 않은 상태로 보관중이나 사진찍으려고 꺼내보니 눌린자국이 보이네요.

프로2세대용으로 나왔지만
3.4세대 까지 잘 들어갑니다",경기도 김포시 구래동,"80,000원"
4798,아이패드 프로3세대 11인치~에어4 호환(로지텍 슬림 폴리오 프로),"직구 상품 입니다 
자판 영문
일주일 전에 구입했다가 키보드는 별로 사용을 안해서 판매해요
20만원에 구입했었구요
gs25  반값택배도 가능합니다",서울 양천구 신정7동,"105,000원"
4799,아이패드 프로 3세대 11인치,256기가. 셀룰러. s급입니다.초기화 되어있어요,경기도 파주시 조리읍,"650,000원"
4800,보테가베네타 아이패드 케이스,"톤다운 레드
폴딩클러치 리폼하려고 내부 스폰지
제거했고 똑딱이부분 살짝 벗겨졌어요
실사용은 안해서 사용감은 없어요
리폼하려다 귀찮아서 판매해요
이제품 아셨던분 쿨거래시 네고가능해요",서울 중구 서소문동,"180,000원"
4801,아이패드 3팔아요,"안경집무극까지와야해요 
현금으로여 충전기드려요 
환불안돼요",경북 칠곡군 북삼읍,"45,000원"
4802,보테가베네타 아이패드 케이스,"톤다운 레드
폴딩클러치 리폼하려고 내부 스폰지
제거했고 똑딱이부분 살짝 벗겨졌어요
실사용은 안해서 사용감은 없어요
리폼하려다 귀찮아서 판매해요
이제품 아셨던분 쿨거래시 네고가능해요
명학역 직거래",경기도 안양시 만안구 안양6동,"180,000원"
4803,아이패드 미니2 32g wifi,"주로 책 보는 용도로 사용했고, 유튜브도 가끔 봤습니다.
본품과 충전기있고요. 사용하던 젤리케이스 같이 드릴게요. 새거 사실때까지 잠깐 쓰세요.
배터리효율 84%입니다.
필름은 붙인지 몇년 된거라 새로 붙이셔야 할 거 같아서 떼었습니다.
액정안에 얼룩같은게 있습니다.
화면 꺼진상태에서는 보이지만 사용하는 동안은 느끼지 못할 정도입니다.
조심히 사용하였지만 생활기스는 있어서 사진첨부했습니다.",대전 대덕구 법1동,"90,000원"
4804,아이패드 3세대 256기가 +2세대펜슬,"아이패드 프로 3세대 12.9인치
와이파이모델
256기가
스페이스그레이

-펜슬케이스 있음.
-펜슬 기둥에 미세한 갈라짐 있음
작동 문제 없음
-뷰씨 정품케이스 같이드림
-성능상태 매우좋음

-셀룰러로 갈아타게되어 판매합니다.
박스가 없는상태인데 일주일 내로 셀룰러로 갈아타고 풀박스보내드릴게요, +펜슬 케이스도 드림.
충전기도 현재 정품이아닌데
정품충전기로도 교환해드리겠습니다!
-직거래만 할게요 시내쪽에서 만나서
천천히 만져보고 구매하세요:-)",강원도 강릉시 교1동,"890,000원"
4805,아이패드프로3세대 11인치 64g 셀룰러 a급 팝니다,"상태 a급
상태 좋습니다.
사용감 조금 있습니다
배터리효율99%",전남 여수시 돌산읍,"670,000원"
4806,아이패드 프로 10.5 256 셀룰러 모델입니다,"구매는 19년 초에 했던 것으로 기억합니다
비행을 목적으로 구매했다가 비행교육이 끝난 이후엔 공부할때 사용했습니다
맥북을 사고 쓸 일이 잘 없어서 판매합니다
거래는 직거래만 합니다
애플펜슬도 드려요",대구 동구 안심3.4동,"550,000원"
4807,아이패드 7세대 128gb + 애플팬슬 풀박스,"아이패드 7세대 128gb + 애플펜슬 풀박스 팝니다. 
128gb라 용량이 커서 좋아요.
케이스랑 팬슬팁 같이 드리고 종이질감 필름이 붙어있습니다.
케이스와 필름이 계속 붙어있었어서 기스가 없습니다.
미국 버전인데 220v 콘센트를 사서, 110v와 둘다 있습니다.",강원도 춘천시 효자3동,"500,000원"
4808,아이패드 애플펜슬 2세대 케이스 팔아요*^0^*,"아이패드 애플펜슬 2세대 케이스 팔아요^0^
한번도 안  뜯은 새거예요
3,000원에 팝니다~~
사실분 계시면 연락 주세요~~~^0^",경기도 양주시 광사동,"3,000원"
4809,아이패드프로 12.9 케이스 + 애플펜슬 밴드,"아이패드프로 12.9 1세대에 사용하던 케이스와 펜슬 밴드 판매합니다.
새 케이스를 구매해서 판매하고, 사용감은 있으나 깨끗한 편입니다.",서울 강동구 암사동,"8,000원"
4810,아이패드 프로 4세대 12.9인치 + 매직키보드 + 애플펜슬2,"아이패드 팝니다.
작년 7월에 구입한
제품입니다.

풀 세트로 판매합니다.

집안에서만 사용했고,
전체적으로 A~S급입니다.
다만,
매직키보드가 불에 데인 상처가 있습니다...ㅠㅠ
쓰시는데 문제는 없습니다.
(위에 사진있습니다)


-------  구성품  ---------

아이패드 프로 4세대 12.9인치
128GB WiFi 모델 (스페이스 그레이)
           +
매직키보드(12.9인치)
           +
애플펜슬 2세대
           +
ESR 폴리오케이스 (블랙)
           +
전체 박스 및 액세서리
(애플펜슬 캡)

------------------------
세트 다 포함해서
150만원 


거래는
여의도, 동작구쪽 에서 가능합니다.
정확하게는
노량진역, 장승배기역이면 좋겠습니다.


그리고 죄송하지만..
파는 입장에서
제품이 어정쩡하게 남으면
팔지도 버리지도 못하게 될 가능성이 있기에,
제품을 따로 각각 판매는 하지 않습니다.

네고도 안 받습니다.
감사합니다.",서울 동작구 노량진제2동,"1,550,000원"
